MEMBER_HIERARCHY_ID,MEMBER_ID,LEVEL,PARENT_MEMBER_ID,COMPARATOR,OPERATOR,VALID_FROM,VALID_TO
CRRNCY_HIER_1,CRRNCY_TVD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_BTN,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_RWF,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_GHS,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_GHC,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_GRD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_IQD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_ARS,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_SDG,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_ECS,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_LRD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_CHE,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_STD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_XOF,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_ESP,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_XUA,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_BEL,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_UAH,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_KES,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_JMD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_XAG,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_GWP,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_CLP,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_DZD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_AFA,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_PHP,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_NLG,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_BAM,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_ZAR,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_DEM,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_STN,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_BEF,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_SKK,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_QAR,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_MOP,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_CHW,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_TRY,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_ITL,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_BOV,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_AMD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_BOB,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_AWG,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_MZM,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_GIP,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_THB,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_NGN,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_TMT,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_HKD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_ETB,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_FIM,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_CUP,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_MRO,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_BGL,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_TZS,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_MGF,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_XBD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_LUF,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_VES,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_AON,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_ZWD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_AOR,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_BMD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_ZWL,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_ZMW,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_ZMK,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_BSD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_TTD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_CAD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_SBD,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_RUR,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_XFO,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
CRRNCY_HIER_1,CRRNCY_IMP,2,CRRNCY_Z01,,+,1900-01-01,9999-12-31
